,type,url,name,image,description,rating,rating_count,content_rating,genre,keywords,date,actors,director,creator,duration,popularity,metascore,plot,interests,budget_amount,budget_currency,gross_amount,gross_currency
49,Movie,https://www.imdb.com/title/tt0095765/,Nuovo Cinema Paradiso,https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_.jpg,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater&apos;s film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",8.5,287175,PG,"['Drama', 'Romance']","film projectionist,cinema,flashback,blind man,coming of age",1988-11-17,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634159/', 'name': 'Philippe Noiret'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0134073/', 'name': 'Enzo Cannavale'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0041066/', 'name': 'Antonella Attili'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0868153/', 'name': 'Giuseppe Tornatore'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0013358/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0042444/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0009359/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0868153/', 'name': 'Giuseppe Tornatore'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0660031/', 'name': 'Vanna Paoli'}]",174,1558.0,80.0,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.","['Coming-of-Age', 'Drama', 'Romance']",5000000.0,USD,12397210.0,USD
50,Movie,https://www.imdb.com/title/tt0027977/,Modern Times,https://m.media-amazon.com/images/M/MV5BM2VlMjY3N2UtN2ZjNC00MDg4LWI3ZGQtZmE4NjZkZjkwZmYzXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_.jpg,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,8.5,262610,G,"['Comedy', 'Drama', 'Romance']","factory,actor director writer,music score composed by director,the little tramp character,national film registry",1936-02-25,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0002104/', 'name': 'Paulette Goddard'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0074788/', 'name': 'Henry Bergman'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0028083/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}]",87,,96.0,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,"['Slapstick', 'Comedy', 'Drama', 'Romance']",1500000.0,USD,163577.0,USD
51,Movie,https://www.imdb.com/title/tt0078748/,Alien,https://m.media-amazon.com/images/M/MV5BOGQzZTBjMjQtOTVmMS00NGE5LWEyYmMtOGQ1ZGZjNmRkYjFhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.",8.5,973521,D,"['Horror', 'Sci-Fi']","alien,outer space,monster,survival horror,minimal cast",1979-06-22,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000244/', 'name': 'Sigourney Weaver'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000643/', 'name': 'Tom Skerritt'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000457/', 'name': 'John Hurt'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000631/', 'name': 'Ridley Scott'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0000756/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0132161/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0074212/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0639321/', 'name': 'Dan O&apos;Bannon'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0795953/', 'name': 'Ronald Shusett'}]",117,13.0,89.0,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.","['Cyberpunk', 'Monster Horror', 'Space Sci-Fi', 'Supernatural Horror', 'Horror', 'Sci-Fi']",11000000.0,USD,84206106.0,USD
52,Movie,https://www.imdb.com/title/tt0047396/,Rear Window,https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,"A house and wheelchair-bound photographer, his fashion model girlfriend and his visiting Nurse spy on neighbors from his courtyard window. Despite skepticism by his PD Detective friend, they&apos;re convinced one of his neighbors is a ...",8.5,529072,PG,"['Mystery', 'Thriller']","wheelchair,apartment,broken leg,apartment building,amateur detective",1954-09-01,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000071/', 'name': 'James Stewart'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000038/', 'name': 'Grace Kelly'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0179819/', 'name': 'Wendell Corey'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000033/', 'name': 'Alfred Hitchcock'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0137799/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0371088/', 'name': 'John Michael Hayes'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0941280/', 'name': 'Cornell Woolrich'}]",112,1034.0,100.0,"A house and wheelchair-bound photographer, his fashion model girlfriend and his visiting Nurse spy on neighbors from his courtyard window. Despite skepticism by his PD Detective friend, they're convinced one of his neighbors is a murderer.","['Suspense Mystery', 'Mystery', 'Thriller']",1000000.0,USD,36764313.0,USD
53,Movie,https://www.imdb.com/title/tt0064116/,C&apos;era una volta il West,https://m.media-amazon.com/images/M/MV5BODQ3NDExOGYtMzI3Mi00NWRlLTkwNjAtNjc4MDgzZGJiZTA1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,8.5,352705,PG-13,"['Drama', 'Western']","harmonica,widow,showdown,former prostitute,wild west",1968-12-21,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000020/', 'name': 'Henry Fonda'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000314/', 'name': 'Charles Bronson'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001012/', 'name': 'Claudia Cardinale'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001466/', 'name': 'Sergio Leone'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0021811/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0067506/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0006872/', 'name': 'Sergio Donati'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001466/', 'name': 'Sergio Leone'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000783/', 'name': 'Dario Argento'}]",166,1125.0,82.0,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,"['Desert Adventure', 'Spaghetti Western', 'Western Epic', 'Drama', 'Western']",5000000.0,USD,5321508.0,USD
54,Movie,https://www.imdb.com/title/tt0021749/,City Lights,https://m.media-amazon.com/images/M/MV5BM2U4NjgzODUtODkyOC00YTE2LTlhNTItYzFlYmM1NTEzZDA2XkEyXkFqcGc@._V1_.jpg,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",8.5,198307,G,"['Comedy', 'Drama', 'Romance']","slapstick comedy,butler,grandmother,flower,millionaire",1931-03-07,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0156039/', 'name': 'Virginia Cherrill'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm5681967/', 'name': 'Florence Lee'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0028083/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000122/', 'name': 'Charles Chaplin'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0139714/', 'name': 'Harry Carr'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0188357/', 'name': 'Harry Crocker'}]",87,,99.0,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.","['Feel-Good Romance', 'Romantic Comedy', 'Slapstick', 'Comedy', 'Drama', 'Romance']",1500000.0,USD,19181.0,USD
55,Movie,https://www.imdb.com/title/tt1853728/,Django Unchained,https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_.jpg,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",8.5,1723080,R,"['Comedy', 'Drama', 'Western']","slavery,racial vengeance,racial violence,torture,ku klux klan",2013-01-18,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0004937/', 'name': 'Jamie Foxx'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0910607/', 'name': 'Christoph Waltz'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000138/', 'name': 'Leonardo DiCaprio'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000233/', 'name': 'Quentin Tarantino'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0150452/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0050868/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000233/', 'name': 'Quentin Tarantino'}]",165,206.0,81.0,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.","['Dark Comedy', 'Period Drama', 'Western Epic', 'Comedy', 'Drama', 'Western']",100000000.0,USD,162805434.0,USD
56,Movie,https://www.imdb.com/title/tt0078788/,Apocalypse Now,https://m.media-amazon.com/images/M/MV5BYmQyNTA1ZGItNjZjMi00NzFlLWEzMWEtNWMwN2Q2MjJhYzEyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,8.4,718717,D,"['Drama', 'Mystery', 'War']","vietnam war,insanity,jungle,secret mission,vietnam",1979-08-15,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000640/', 'name': 'Martin Sheen'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000008/', 'name': 'Marlon Brando'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000380/', 'name': 'Robert Duvall'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000338/', 'name': 'Francis Ford Coppola'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0020958/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0035894/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0587518/', 'name': 'John Milius'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000338/', 'name': 'Francis Ford Coppola'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0380282/', 'name': 'Michael Herr'}]",147,301.0,94.0,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,"['Adventure Epic', 'Epic', 'Psychological Drama', 'Quest', 'War Epic', 'Drama', 'Mystery', 'War']",31500000.0,USD,96042913.0,USD
57,Movie,https://www.imdb.com/title/tt0209144/,Memento,https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,"Leonard Shelby, an insurance investigator, suffers from anterograde amnesia and uses notes and tattoos to hunt for the man he thinks killed his wife, which is the last thing he remembers.",8.4,1338991,R,"['Mystery', 'Thriller']","memory,short term memory loss,hidden truth,nonlinear timeline,murder",2002-11-29,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001602/', 'name': 'Guy Pearce'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0005251/', 'name': 'Carrie-Anne Moss'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001592/', 'name': 'Joe Pantoliano'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0082027/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0050544/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0156819/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634240/', 'name': 'Christopher Nolan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0634300/', 'name': 'Jonathan Nolan'}]",113,378.0,83.0,"Leonard Shelby, an insurance investigator, suffers from anterograde amnesia and uses notes and tattoos to hunt for the man he thinks killed his wife, which is the last thing he remembers.","['Psychological Thriller', 'Suspense Mystery', 'Mystery', 'Thriller']",9000000.0,USD,25544867.0,USD
58,Movie,https://www.imdb.com/title/tt0910970/,WALL·E,https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_.jpg,"A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind.",8.4,1217917,G,"['Animation', 'Adventure', 'Family']","robot,obesity,pollution,outer space,earth",2008-09-05,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0123785/', 'name': 'Ben Burtt'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm2264184/', 'name': 'Elissa Knight'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0307531/', 'name': 'Jeff Garlin'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0004056/', 'name': 'Andrew Stanton'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0622634/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0017902/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0008970/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0004056/', 'name': 'Andrew Stanton'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0230032/', 'name': 'Pete Docter'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0714114/', 'name': 'Jim Reardon'}]",98,990.0,95.0,"A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind.","['Adventure Epic', 'Artificial Intelligence', 'Computer Animation', 'Dystopian Sci-Fi', 'Space Sci-Fi', 'Adventure', 'Animation', 'Family', 'Sci-Fi']",180000000.0,USD,223808164.0,USD
59,Movie,https://www.imdb.com/title/tt0082971/,Raiders of the Lost Ark,https://m.media-amazon.com/images/M/MV5BNTU2ODkyY2MtMjU1NC00NjE1LWEzYjgtMWQ3MzRhMTE0NDc0XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@._V1_.jpg,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.",8.4,1047299,B,"['Action', 'Adventure']","nazi,ark of the covenant,female tied up,egypt,damsel in distress",1981-06-12,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000148/', 'name': 'Harrison Ford'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000261/', 'name': 'Karen Allen'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0293550/', 'name': 'Paul Freeman'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000229/', 'name': 'Steven Spielberg'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0023400/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0071326/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0001410/', 'name': 'Lawrence Kasdan'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0000184/', 'name': 'George Lucas'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0442241/', 'name': 'Philip Kaufman'}]",115,613.0,86.0,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",18000000.0,USD,248159971.0,USD
60,Movie,https://www.imdb.com/title/tt23849204/,12th Fail,https://m.media-amazon.com/images/M/MV5BNTE3OTIxZDYtNjA0NC00N2YxLTg1NGQtOTYxNmZkMDkwOWNjXkEyXkFqcGc@._V1_.jpg,The real-life story of IPS Officer Manoj Kumar Sharma and IRS Officer Shraddha Joshi.,8.9,126925,,"['Biography', 'Drama']","life,road to success,aspiration,civil service exam,upsc",2023-10-27,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm5447706/', 'name': 'Vikrant Massey'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm10791162/', 'name': 'Medha Shankr'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm8910763/', 'name': 'Anant Joshi'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0006765/', 'name': 'Vidhu Vinod Chopra'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0774661/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0274702/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0006765/', 'name': 'Vidhu Vinod Chopra'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm8402629/', 'name': 'Jaskunwar Kohli'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm15090267/', 'name': 'Anurag Pathak'}]",147,281.0,,The real-life story of IPS Officer Manoj Kumar Sharma and IRS Officer Shraddha Joshi.,"['Docudrama', 'Biography', 'Drama']",,,,
61,Movie,https://www.imdb.com/title/tt0405094/,Das Leben der Anderen,https://m.media-amazon.com/images/M/MV5BNmQyNmJjM2ItNTQzYi00ZjMxLWFjMDYtZjUyN2YwZDk5YWQ2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg,"In 1984 East Berlin, an agent of the secret police conducting surveillance on a writer and his lover finds himself becoming increasingly absorbed by their lives.",8.4,414556,R,"['Drama', 'Mystery', 'Thriller']","secret police,year 1984,stasi,1980s,spy",2006-03-23,"[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0618057/', 'name': 'Ulrich Mühe'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0311476/', 'name': 'Martina Gedeck'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0462407/', 'name': 'Sebastian Koch'}]","[{'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0003697/', 'name': 'Florian Henckel von Donnersmarck'}]","[{'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0008261/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0051615/'}, {'@type': 'Organization', 'url': 'https://www.imdb.com/company/co0014456/'}, {'@type': 'Person', 'url': 'https://www.imdb.com/name/nm0003697/', 'name': 'Florian Henckel von Donnersmarck'}]",137,1118.0,89.0,"In 1984 East Berlin, an agent of the secret police conducting surveillance on a writer and his lover finds himself becoming increasingly absorbed by their lives.","['Political Thriller', 'Spy', 'Drama', 'Mystery', 'Thriller']",2000000.0,USD,11286112.0,USD
